"","[SC Rule No. 16/2023] Page 10 of 13"
"උ :","එකෙමයි."
"ප්‍ර :","ඒ කියේකේ කෙොඳ නිලධොරිනියක්?"
"උ :","ඔව්. එකෙම තමයි මකේ අවකබෝධය."
"ප්‍ර :","කෙොඳට  ොේයක්ෂමව ෙොජ ොරී  ෙන නිලධොරිනියක්?"
"උ :","ඒ   නම්බ  මට  ෙරියටම  කියේන  බැෙැ.  නමුත්  ඇය  දක්ෂ  නිලධොරිකයක්  ෙැටියට  මම"
"","පිළිගේනවො."
"ප්‍ර :","ඒ වකේම අවං  නිලධොරිනියක්?"
"උ :","ඒ ත් කවේන ුළුවේ."
"ප්‍ර :","කවේන ුළුවේද, පිළිගේවො ද?"
"උ :","පිළිගේනවො ස්වොමීනි."
"ප්‍ර :","එතක ොට මෙත්මයත් එක්  කමො ක් ෙරි ප්‍රශ්නයක් තිබුනො ද?"
"උ :","නැෙැ ස්වොමීනි."
"ප්‍ර :","එකෙම නම්බ මෙත්මයොට විරුද්ධධව කබොරු සොක්ෂියක් කියේන කිසියම්බ කේතුවක් නැෙැ?"
"උ :","ඔව්, ඇයට මට විරුද්ධධව සොක්ෂියක් කියේන කේතුවක් නැෙැ. නමුත් අෙ අනික් අයට."
"ප්‍ර :","අනික් අය කියේකේ  වුද?"
"උ :","දැේ අෙ මම ගිහිලලො වොඩිකවේන ඉලලු තැන."
"ප්‍ර :","නැෙැ,  නැෙැ  මම  අෙේකේ  කෙගිස්රොේ  කවළකගදෙ  මෙත්ිය  ගැන.  ඒ  නිලධොරිනිය"
"","මෙත්මයත් එක්  ප්‍රශ්නයක් නැෙැ කේ?"
